CollectibleId,Title,Sport,Purchase Price (USD),Purchase Date MM-DD-YYYY,Player,Set,Year,Card Manufacturer,Card Number,Card Condition,Professional Grader,Grade,Certification Number,Exclude
0ea03262-10d3-4d9a-a3a1-43dcdc65fc05,Anthony Elanga #48 Green /250 2021-22 Topps Stadium Club Chrome,Soccer,1.0,10-18-2023,Anthony Elanga,2021-22 Topps Stadium Club Chrome,2022,,48,,,,,
97e8beed-a247-4f1b-920c-86d6e964fe31,Joelinton #45 Teal /49 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Joelinton,2021-22 Panini Prizm Premier League,2022,,45,,,,,
20f51d45-4bac-4930-8db7-c5aaa4a79758,Paul Seguin #MSR-PS Silver /127 Patch 2021-22 Topps Tier One Bundesliga,Soccer,1.0,10-18-2023,Paul Seguin,2021-22 Topps Tier One Bundesliga,2022,,MSR-PS,,,,,
bf2f1ebc-d317-453e-867a-f8901a94ac4c,Aaron Connolly #180 Orange /25 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Aaron Connolly,2020-21 Panini Prizm Premier League,2022,,180,,,,,
2e311c82-a418-43b3-87e6-bebdb9b10881,Andriy Shevchenko #VS-AS Volcanic /149 Autograph 2021-22 Panini Obsidian Soccer,Soccer,1.0,10-18-2023,Andriy Shevchenko,2021-22 Panini Obsidian Soccer,2022,,VS-AS,,,,,
18a5f926-0829-4f5f-bff5-9129a2345ae5,Gabriel Heinze #38 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Gabriel Heinze,2010 Panini Premium World Cup,2022,,38,,,,,
bc48c03d-887b-4a0f-b84f-43f8b12f85a8,Park Ji-Sung #138 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Park Ji-Sung,2010 Panini Premium World Cup,2022,,138,,,,,
86ead334-9f44-4890-8294-db84fb531352,Eric Abidal #102 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Eric Abidal,2010 Panini Premium World Cup,2022,,102,,,,,
43621134-1b65-4d5f-badf-55e25c597bd7,Kylian Mbappe #FC-KM Corner Stones 2018-19 Topps Finest UEFA Champions League,Soccer,1.0,10-18-2023,Kylian Mbappe,2018-19 Topps Finest UEFA Champions League,2022,,FC-KM,,,,,
364d170b-3084-4a6e-8265-44f8fe8bb456,Kylian Mbappe #FC-KM Corner Stones 2018-19 Topps Finest UEFA Champions League,Soccer,1.0,10-18-2023,Kylian Mbappe,2018-19 Topps Finest UEFA Champions League,2022,,FC-KM,,,,,
e1fea223-2554-4689-80c0-659e683cad81,Matthew Hoppe #93 Cracked Ice /23 2021-22 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Matthew Hoppe,2021-22 Panini Chronicles Soccer,2022,,93,,,,,
00bba4fb-ac3a-4602-af07-aeac4444d462,Aurelien Tchouameni #17 Red /199 2022-23 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Aurelien Tchouameni,2022-23 Panini Chronicles Soccer,2022,,17,,,,,
e79df4b0-0e95-4595-b487-38b32e5a2431,Checklist # 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Checklist,2006 Panini World Cup Soccer,2022,,,,,,,
23e970e1-e432-407c-b66a-db75a82f386d,Simão #161 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Simão,2010 Panini Premium World Cup,2022,,161,,,,,
c89c3a32-1872-4739-bfc7-9897f7f39e9c,Awards - Haaland #421 2020 Panini FIFA 365 - The Golden World of Football,Soccer,1.0,10-18-2023,"Awards - Haaland, Lee Kang-Gin, Lunin",2020 Panini FIFA 365 - The Golden World of Football Stickers,2022,,421,,,,,
2e2ce37e-5b34-4490-8af9-9d88f14eb6bf,Pelé #W06 World Greats 2003 Futera Platinum World Football,Soccer,1.0,10-18-2023,Pelé,2003 Futera Platinum World Football,2022,,W06,,,,,
136bb52b-b22b-46b1-bdf3-b1df6b0889a0,Didier Drogba #68 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Didier Drogba,2010 Panini Premium World Cup,2022,,68,,,,,
94ceeef4-26d4-4cc7-b53d-1d6dbb58012f,Emile Smith-Rowe #206 Hyper 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Emile Smith-Rowe,2021-22 Panini Prizm Premier League,2022,,206,,,,,
1f22fd42-e0ea-40d0-9705-458034491186,Conor Gallagher #26 Mirror Silver 2020-21 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Conor Gallagher,2020-21 Panini Chronicles Soccer,2022,,26,,,,,
92c0b1de-5a80-4538-ada5-846983c2f470,Neymar Jr #16 Green /99 2020-21 Topps Chrome UEFA Champions League,Soccer,1.0,10-18-2023,Neymar Jr,2020-21 Topps Chrome UEFA Champions League,2022,,16,,,,,
b0923efd-161c-447a-8a3a-0f93edf25566,Gabriel Martinelli #182 Silver 2021-22 Panini Donruss Road To Qatar,Soccer,1.0,10-18-2023,Gabriel Martinelli,2021-22 Panini Donruss Road To Qatar,2022,,182,,,,,
e8094197-1585-4aab-b9f1-2022d48a1753,Marcus Rashford #55 Holo Red Laser /99 2021-22 Panini Donruss Road To Qatar,Soccer,1.0,10-18-2023,Marcus Rashford,2021-22 Panini Donruss Road To Qatar,2022,,55,,,,,
3020c0df-42dd-40e3-bd22-fa8b9d4c45cb,Kyle Walker-Peters #S-KWP Hyper Autograph 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Kyle Walker-Peters,2021-22 Panini Prizm Premier League,2022,,S-KWP,,,,,
c7a1977a-5637-4e3a-92b2-b8dcf3704ba2,Thierry Henry #109 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Thierry Henry,2006 Panini World Cup Soccer,2022,,109,,,,,
d202d381-82bc-4186-ac8e-1ca15308ae58,Frank Onyeka #149 Green Mojo 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Frank Onyeka,2021-22 Panini Prizm Premier League,2022,,149,,,,,
07d12ba7-4985-43a2-a6e2-3f27671e22f2,Arsenal Badge #181 2014-15 Topps Premier Club,Soccer,1.0,10-18-2023,Arsenal Badge,2014-15 Topps Premier Club,2022,,181,,,,,
5628ff9b-cabf-422f-bd02-d48715829fd5,Liam Delap #58 Yellow /250 2021-22 Topps Finest UEFA Champions League,Soccer,1.0,10-18-2023,Liam Delap,2021-22 Topps Finest UEFA Champions League,2022,,58,,,,,
05acb36c-d3fd-40b7-bb95-cc1aace7a178,Cristiano Ronaldo #126 2008-09 Panini WCCF Intercontinental Clubs,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2008-09 Panini WCCF Intercontinental Clubs,2022,,126,,,,,
46712f6c-e545-4db0-a26d-08a91cb4c90d,Cesc Fabregas #HT-CSC Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Cesc Fabregas,2019-20 Panini Chronicles Soccer,2022,,HT-CSC,,,,,
b4985fba-62a3-456d-abad-14993a2cc5dc,Thierry Henry #62 2002 FIFA World Cup Japan,Soccer,1.0,10-18-2023,Thierry Henry,2002 FIFA World Cup Japan,2022,,62,,,,,
eb0890ef-1449-4b3f-8d25-4a788201c74e,Thierry Henry # Shoot 2002 Futera World Football Stars,Soccer,1.0,10-18-2023,Thierry Henry,2002 Futera World Football Stars,2022,,,,,,,
8bac59fc-a52a-4238-86bb-e03e1267de62,Cristiano Ronaldo #169 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2006 Panini World Cup Soccer,2022,,169,,,,,
54ea98f8-4b86-4c68-8b52-c2cfa19bdebd,João Moutinho #159 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,João Moutinho,2010 Panini Premium World Cup,2022,,159,,,,,
cd6f593d-d0f1-48ef-8a4c-17040bcc9256,Bruno Guimarães #27 Blue /49 2022 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Bruno Guimarães,2022 Panini Prizm World Cup,2022,,27,,,,,
953a4e9e-c348-4bdb-97a1-e432531be09e,Pervis Estupiñán #238 Red /149 2022-23 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Pervis Estupiñán,2022-23 Panini Prizm Premier League,2022,,238,,,,,
12b27521-b23d-418c-a32b-f65ade5de9c9,Peter Mokaba Stadium #194 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Peter Mokaba Stadium,2010 Panini Premium World Cup,2022,,194,,,,,
ed269c69-b5c7-4bc3-9fe2-bd1a3b17f124,Charles De Ketelaere #59 Aqua /299 2021-22 Topps Chrome UEFA Champions League,Soccer,1.0,10-18-2023,Charles De Ketelaere,2021-22 Topps Chrome UEFA Champions League,2022,,59,,,,,
ad33c379-5098-38a8-83ae-a88d09802385,2020 Panini Select Kylian Mbappe Terrace,Soccer,14.51,05-14-2021,Kylian Mbappe,Panini Select,,Panini,,,,,,
32a74cb8-2ea2-3ae9-85f9-5f240d556a99,2022 Chrome Bundesliga Bright Future 39/99 Jamie Bynoe-Gittens Rookie Auto RC,Soccer,34.0,10-16-2023,Jamie Bynoe-Gittens,2022-23 Topps Chrome Bundesliga - Bright Future - Autographs,2022,Topps,BF-JBG,,None,Ungraded,,
f5295726-1b48-34fa-958e-d1c19ea2482a,2022-23 Select EPL BUKAYO SAKA #190 Camo Mezzanine Prizm 80/199 ARSENAL,Soccer,7.75,06-04-2023,,2022-23 Select,2022,Panini,See Title,Near Mint or Better,,,,
e9f769bd-899f-4999-8b3b-6a0f40c00693,Pedri #18 New Era 2022 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Pedri,2022 Panini Prizm World Cup,2022,,18,,,,,
32fdea27-63b1-4c73-8bbd-984fe1a07cc1,Cristiano Ronaldo #ET-CR7 Throwback Threads 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2019-20 Panini Chronicles Soccer,2022,,ET-CR7,,,,,
443e9637-970a-3a8c-ae15-d766d87a9ea0,Jude Bellingham 2020-21 Topps Rookie Merlin UCL BVB Soccer Signed Card Beckett,Soccer,200.0,11-03-2023,,2020 Topps,,,,Mint,,,,
927613e9-7547-4ba9-ad53-bf31c9eb374a,Reiss Nelson #RT13 Rookie Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Reiss Nelson,2019-20 Panini Chronicles Soccer,2022,,RT13,,,,,
245b2704-a50a-4fb1-8666-a3e7e9ffb1e0,Neymar Jr #HTNJR Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Neymar Jr,2019-20 Panini Chronicles Soccer,2022,,HTNJR,,,,,
f3c5f84d-6d02-4872-9e55-1593c5e514f8,Sergio Aguero #BB-10 Black /25 2015-16 Topps Premier Gold Soccer,Soccer,1.0,10-18-2023,Sergio Aguero,2015-16 Topps Premier Gold Soccer Best of Barclays Premier League,2022,,BB-10,,,,,
720af1c3-90a3-42e7-aaa5-9368664a93a6,Robin Van Persie #150 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Robin Van Persie,2010 Panini Premium World Cup,2022,,150,,,,,
5077c496-7cd5-42fc-b294-21efb5743aa3,Vincent Kompany #175 International Star 2014-15 Topps Premier Club,Soccer,1.0,10-18-2023,Vincent Kompany,2014-15 Topps Premier Club,2022,,175,,,,,
b9019635-d2c5-4621-9a12-7d99ede4c06b,Giovanni Reyna #153 Starball 2021-22 Topps Chrome UEFA Champions League,Soccer,1.0,10-18-2023,Giovanni Reyna,2021-22 Topps Chrome UEFA Champions League,2022,,153,,,,,
51520e87-e84f-4e70-9597-2b061e129b96,Cristiano Ronaldo #TR-CR7 Triumph Patch 2020 Panini Select UEFA Euro,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2020 Panini Select UEFA Euro,2022,,TR-CR7,,,,,
0e958d14-975d-4f15-9170-f0750015123a,Yves Bissouma #37 Press Proof Gold /25 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Yves Bissouma,2019-20 Panini Chronicles Soccer,2022,,37,,,,,
cd09349c-920c-46ef-855f-ed821f813550,Wesley Sneijder #ST-WS Select Stars /149 Patch 2015-16 Panini Select Soccer,Soccer,1.0,10-17-2023,Wesley Sneijder,2015-16 Panini Select Soccer,2022,,ST-WS,,,,,
64752d9d-aed8-35dc-b2cc-be2dc1065873,BUKAYO SAKA MOSAIC 2021 UEFA EURO2020 PURPLE FLUORESCENT SP #49/70,Soccer,63.0,08-03-2021,,Mosaic 2021 UEFA EURO2020,,,,,,,,
681e432f-65ad-38e2-94b0-df124f6398f7,2020-21 Topps Merlin Chrome REFRACTORS / AQUA PRISMS / SERIAL #'d You Pick,Soccer,4.99,11-04-2023,,2020-21 Topps Merlin Chrome,,,,Near Mint,,,,
e36384af-ae1b-4b9c-b4ad-704d7aaa3830,Michel Platini #HER12 Heroes /15 2022 Futera World Football,Soccer,1.0,10-17-2023,Michel Platini,2022 Futera World Football Fans' Selection Edition 2,2022,,HER12,,,,,
88893bdc-c280-4158-b617-16f90edba23a,Hatem Ben Arfa #107 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Hatem Ben Arfa,2010 Panini Premium World Cup,2022,,107,,,,,
b6e00655-101e-49df-aa48-e179e402ec42,Lionel Messi #HTLM Historic Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Lionel Messi,2019-20 Panini Chronicles Soccer,2022,,HTLM,,,,,
e8514327-f21d-4e17-a0b3-52cf5460ff48,Park Ji-Sung #139 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Park Ji-Sung,2006 Panini World Cup Soccer,2022,,139,,,,,
9c9b94d5-ee40-4fb0-8d02-2255110bfa1a,Diogo Jota #191 Orange 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Diogo Jota,2019-20 Panini Chronicles Soccer,2022,,191,,,,,
c326751a-8711-4dbd-a332-5e95c66c9031,Mark Viduka #51 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Mark Viduka,2006 Panini World Cup Soccer,2022,,51,,,,,
2fe425a1-b072-4104-9ce0-57dd0061eae2,Rafael Marquez #141 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Rafael Marquez,2006 Panini World Cup Soccer,2022,,141,,,,,
a43a55f6-7fae-4d40-8f4b-9bbe8cb00629,Emmanuel Adebayor #179 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Emmanuel Adebayor,2006 Panini World Cup Soccer,2022,,179,,,,,
f7182be6-0f63-4497-9a31-98fefd0ad5b2,Gary Neville #88 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Gary Neville,2006 Panini World Cup Soccer,2022,,88,,,,,
0f36b01c-8f2d-47bd-9ce2-c56d45a03b88,Carles Puyol #58 2003-04 Panini La Liga Megacracks,Soccer,1.0,10-18-2023,Carles Puyol,2003-04 Panini La Liga Megacracks,2022,,58,,,,,
77fe8652-1785-4796-a6dd-c06b5f143329,Joel Matip #59 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Joel Matip,2010 Panini Premium World Cup,2022,,59,,,,,
8c44043d-5712-4078-9061-e7f5fe903a7a,Cristiano Ronaldo #154 2018 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Cristiano Ronaldo,2018 Panini Prizm World Cup,2022,,154,,,,,
475b7a37-6a59-4774-abc0-b91e336a2726,Pedri #FS-1 Future Stars 2021-22 Topps UEFA Champions League,Soccer,1.0,10-18-2023,Pedri,2021-22 Topps UEFA Champions League,2022,,FS-1,,,,,
7892da50-ad56-442c-8135-7ff994ee2735,Jude Bellingham #FS-2 Future Stars 2021-22 Topps UEFA Champions League,Soccer,1.0,10-18-2023,Jude Bellingham,2021-22 Topps UEFA Champions League,2022,,FS-2,,,,,
374efc6c-9094-45ef-9523-d1d99ae26075,Trevor Chalobah #253 Silver 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Trevor Chalobah,2021-22 Panini Prizm Premier League,2022,,253,,,,,
b4f795ea-99a6-45c2-b934-11ab3aefc90f,Max Aarons #RT-26 Rookie Ticket Red 2020-21 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Max Aarons,2020-21 Panini Chronicles Soccer,2022,,RT-26,,,,,
9e1e1a5c-4356-417d-bc92-b7d702e41004,James Justin #131 Pink Wave 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,James Justin,2020-21 Panini Prizm Premier League,2022,,131,,,,,
cb771841-05fe-4ece-9218-b54fcacc045e,Kylian Mbappe #209 2018 Panini World Cup Stickers,Soccer,1.0,10-18-2023,Kylian Mbappe,2018 Panini World Cup Stickers,2022,,209,,,,,
b9ea9f4b-cb97-442b-92e0-e4c3cd0f90ee,Lionel Messi #PK1 Pitch Kings Level 1 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Lionel Messi,2019-20 Panini Chronicles Soccer,2022,,PK1,,,,,
f1fb2c6f-f1d5-4b22-b3d0-d8e7e4de7549,Michael Ballack #80 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Michael Ballack,2006 Panini World Cup Soccer,2022,,80,,,,,
0583aef2-bfe3-44fc-80e2-c7b00564dbcb,Michael Essien #111 2006 Panini World Cup Soccer,Soccer,1.0,10-18-2023,Michael Essien,2006 Panini World Cup Soccer,2022,,111,,,,,
18f30e39-7d73-4fbc-a7c0-8a4e4b36f47a,Alexis Sanchez #151 Superstar 2014-15 Topps Premier Club,Soccer,1.0,10-18-2023,Alexis Sanchez,2014-15 Topps Premier Club,2022,,151,,,,,
38d56c69-b266-44b9-9bc0-0aa9700fcd14,Joao Felix #93 Neon Green /99 2021-22 Topps Finest UEFA Champions League,Soccer,1.0,10-18-2023,Joao Felix,2021-22 Topps Finest UEFA Champions League,2022,,93,,,,,
fa3583aa-1281-433c-97f0-80fca9356c00,Nathan Collins #66 Green Mojo 2021-22 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Nathan Collins,2021-22 Panini Prizm Premier League,2022,,66,,,,,
c5c5baf2-9bdb-447f-bd5e-5726e307fed0,Manuel Locatelli #300 Prestige Serie A /99 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Manuel Locatelli,2019-20 Panini Chronicles Soccer,2022,,300,,,,,
b6b897e9-40e8-4ee3-ac78-8ef932d6e61a,Carlos Vela #142 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Carlos Vela,2010 Panini Premium World Cup,2022,,142,,,,,
19ebdba1-fe5e-4cea-a42d-ee297007cea0,Sergio Ramos #93 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Sergio Ramos,2010 Panini Premium World Cup,2022,,93,,,,,
e2adb8ca-4b13-46cf-b1d9-8edcfc7aa8d4,Eddie Nketiah #SRA09 /30 2021 Futera Unique Arsenal Season Review,Soccer,1.0,10-18-2023,Eddie Nketiah,2021 Futera Unique Arsenal Season Review,2022,,SRA09,,,,,
df2d8d3a-cb14-4ec8-ae38-ba5816e58afd,Aaron Ramsdale #38 New Era 2022 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Aaron Ramsdale,2022 Panini Prizm World Cup,2022,,38,,,,,
04272c02-677c-4261-8b80-4a085a21d26a,Ansu Fati #146 Press Proof /349 2021-22 Panini Donruss Road To Qatar,Soccer,1.0,10-18-2023,Ansu Fati,2021-22 Panini Donruss Road To Qatar,2022,,146,,,,,
0a1ae3ac-4e77-4a87-8a28-ceec1c693819,Vitinha #140 Hyper 2020-21 Panini Prizm Premier League,Soccer,1.0,10-18-2023,Vitinha,2020-21 Panini Prizm Premier League,2022,,140,,,,,
6854c08f-7b95-405e-901a-d6c315ee7d69,Aaron Ramsdale #68 Red Pulsar 2021-22 Panini Mosaic Premier League,Soccer,1.0,10-18-2023,Aaron Ramsdale,2021-22 Panini Mosaic Premier League,2022,,68,,,,,
60f206f1-ee96-44a9-b95a-a8772ec30443,Yeremy Pino #11 New Era 2022 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Yeremy Pino,2022 Panini Prizm World Cup,2022,,11,,,,,
cad2daa8-9965-4648-9021-3416b292cba7,Pedri #18 New Era 2022 Panini Prizm World Cup,Soccer,1.0,10-18-2023,Pedri,2022 Panini Prizm World Cup,2022,,18,,,,,
dd357564-abed-424a-ad1e-20da01fd2422,Jadon Sancho #52 Press Proof Purple /199 2021-22 Panini Donruss Road To Qatar,Soccer,1.0,10-18-2023,Jadon Sancho,2021-22 Panini Donruss Road To Qatar,2022,,52,,,,,
60f768e2-057b-4c98-95e0-41a10c62abd7,Thierry Henry #77 2006 Futera Unique,Soccer,1.0,10-18-2023,Thierry Henry,2006 Futera Unique,2022,,77,,,,,
837001db-b684-402e-bae9-dee61d49936e,Declan Rice #RT28 Rookie Ticket 2019-20 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Declan Rice,2019-20 Panini Chronicles Soccer,2022,,RT28,,,,,
cee4b4af-8b0c-4994-b87d-de26ba93803d,Nuno Tavares #SRA09 Red /9 2022 Futera Unique Arsenal Season Review,Soccer,1.0,10-18-2023,Nuno Tavares,2022 Futera Unique Arsenal Season Review,2022,,SRA09,,,,,
26d38ffc-9798-482f-97d0-4426784e35e1,Bernardo Silva #FA-BS Green /99 Autograph 2021-22 Topps Finest UCL,Soccer,1.0,10-18-2023,Bernardo Silva,2021-22 Topps Finest UEFA Champions League,2022,,FA-BS,,,,,
6ca94a67-5659-4a41-90b1-e74e17a2e5eb,Ivan Ilic #10 Rated Rookie Orange /23 2020-21 Panini Chronicles Soccer,Soccer,1.0,10-18-2023,Ivan Ilic,2020-21 Panini Chronicles Soccer,2022,,10,,,,,
63749987-3347-4400-9d4c-8877f96c47b1,Kylian Mbappe #OW-9 Out of This World 2018-19 Panini Donruss Soccer,Soccer,1.0,10-18-2023,Kylian Mbappe,2018-19 Panini Donruss Soccer,2022,,OW-9,,,,,
7100c640-f1dc-4c91-9a1a-376aff01be74,Lassana Diarra #103 2010 Panini Premium World Cup,Soccer,1.0,10-18-2023,Lassana Diarra,2010 Panini Premium World Cup,2022,,103,,,,,
e6183137-7b54-4005-bd79-49b39e7f521c,Bukayo Saka #15 Pitch Kings 2021-22 Panini Donruss Road To Qatar,Soccer,1.0,10-18-2023,Bukayo Saka,2021-22 Panini Donruss Road To Qatar,2022,,15,,,,,
,,,,,,,,,,,,,
